NAA,Customer,Tier,Size (GB),Label,Consumed (GB),T1 (GB),T2 (GB),T3 (GB),T4 (GB)
{NAA} 60002AC000000000000000170001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.11,15363,,,,16384
{NAA} 60002AC00000000000000017000256E2,AC3,T2,4096,S2_AC3_AZ02SHRDESX_SECTR_T2.19,1412,,4096,
{NAA} 60002AC000000000000000170002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.11,4088,,,,4096
{NAA} 60002AC0000000000000001700026435,AC3,T2,4596,S2_AC3_AZ02SHRDESX_CSNSW_T2.14,2342,,4596,
{NAA} 60002AC000000000000000170002848E,AC3,T2,32,I1_AC3_AZ01ESX25_T2.0,6,,32,
{NAA} 60002AC0000000000000001700029518,AC3,T2,500,I1_AC3_MGTESX_T2.3,73,,500,
{NAA} 60002AC0000000000000001700029519,AC3,T2,4096,S2_AC3_AZ01SHRDESX_AGD_T2.20,54,,4096,
{NAA} 60002AC0000000000000001800010CFC,AC3,T4,16384,I1_AC3_MGTMA01_T4.9,13171,,,,16384
{NAA} 60002AC000000000000000180001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.12,16204,,,,16384
{NAA} 60002AC0000000000000001800020F1E,AH,T2,1500,S2_AH_EDCESXI_T2.10,42,,1500,
{NAA} 60002AC000000000000000180002273A,AC3,T4,16384,I1_AC3_MGTMA01_T4.8,6376,,,,16384
{NAA} 60002AC000000000000000180002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.12,4096,,,,4096
{NAA} 60002AC0000000000000001800026435,AC3,T3,4096,S2_AC3_AZ02SHRDESX_CSNSW_T3.15,9,,,4096
{NAA} 60002AC000000000000000180002848E,AC3,T2,32,I1_AC3_AZ01ESX26_T2.0,6,,32,
{NAA} 60002AC0000000000000001800029518,AC3,T2,4096,I1_AC3_SIEMESX_T2.1,54,,4096,
{NAA} 60002AC0000000000000001800029519,AC3,T2,4096,S2_AC3_AZ01SHRDESX_AGD_T2.21,137,,4096,
{NAA} 60002AC0000000000000001900010CFC,AC3,T4,16384,I1_AC3_MGTMA01_T4.10,5880,,,,16384
{NAA} 60002AC0000000000000001900020F1E,AH,T2,2500,S2_AH_EDCORA001_T2.1,576,,2500,
{NAA} 60002AC000000000000000190002273A,AC3,T4,4096,I1_AC3_CVMEDIAESX_T4.8,4087,,,,4096
